generation,fes_mean,best_f_mean,x1_mean,x2_mean,x3_mean,x4_mean,x5_mean,x6_mean,x7_mean,x8_mean,x9_mean,x10_mean
1,100.0,108.60601501019661,-15.559622297357544,104.2658801960446,156.78898436569438,60.640662646978285,106.89567532516526,-130.7399768775922,31.32374906465369,-45.63967518118758,-213.217834179593,52.53862264805442
2,200.0,92.58575466175243,-40.5546473381242,-6.309967998089627,64.14163597406503,128.961963791417,-25.379387371972722,119.4084351783415,40.67160239250161,-51.33646219609475,-174.25262449610685,-9.079319071837068
3,300.0,65.18369668415599,-41.70638044292981,13.06894827752794,131.3372180771654,77.34557606415669,21.868657719468022,32.179488864775706,-16.524179180641777,-94.8701978143766,-167.98999556881375,5.480386966356756
4,400.0,49.147332540775714,-39.487565621881586,-17.199735479998065,48.410460898316465,65.56592124815919,-83.13357369073341,55.889475061120876,8.838966632380794,117.68912969370176,-74.23783667506856,0.6053986383450592
5,500.0,35.728583039720746,-57.816525951007726,-57.75233198162499,25.04954062177918,2.567360094889858,-73.17659322785171,81.90255319761899,35.652804068726525,-2.812970247250301,-13.072217540293702,34.92093289615191
6,600.0,23.28802978434983,-18.359154076857873,45.45962928252038,-3.509817018584866,-19.696017880269515,-4.393465378111766,88.2938531804939,51.47396410285624,42.15848516894323,-17.240845223239823,14.938892476258621
7,700.0,16.996245903827862,10.137706163066326,-23.562287067704744,-42.947157512201855,-57.42842908336418,-18.92534931612263,29.582270767923553,19.20186530050865,18.508611883455437,21.302599344843777,16.06215266636169
8,800.0,15.302368713309741,-30.998653811223328,-6.620174621697134,-20.242456835968813,-54.79216529878438,10.386456717875257,29.084670394105235,25.136985991103252,15.3709997175425,-11.357011858584684,40.992424952962935
9,900.0,12.841598213225632,-49.72433628505239,7.040462076579575,-13.986854666814263,-9.89767800450162,-8.818566391958967,54.29327911084581,-8.534198364598975,29.49703561182988,-17.534711617952915,21.342196367270805
10,1000.0,10.047163377584809,24.229799367059137,23.90233707825564,12.52213165634911,-7.380909635075565,-50.4974631561559,66.59978052387143,23.64592425265537,3.4805964865408128,-5.393510562581045,24.34879980672543
11,1100.0,8.515513632465815,-12.10636819771643,-14.055884894834424,10.375852990959155,19.174609254038444,-6.769862286253644,37.77477536523618,14.515449783809606,40.54931890664801,0.846900266467354,-15.108212907504855
12,1200.0,6.74274515503498,-3.2442932169116956,-11.1880946568189,-17.814219338362392,12.221567013732066,2.7599474545447578,-10.105001892955912,13.574469706665784,28.372481579233693,15.179557204921556,19.26884170005904
13,1300.0,5.166914723096655,12.926188928614716,16.86172275756643,-20.499381999637944,25.667638648787385,-33.41133641884379,44.81983210015157,-6.2893198740487914,-1.1026029965926127,-0.057875067502604696,4.309138322057964
14,1400.0,4.944502863586741,-12.57028330359109,5.049474348948843,8.953321209679265,18.804653069791897,4.8027555857159925,35.76082361293281,3.0478718279259622,-2.166937541120343,5.801583587432523,6.792680781269939
15,1500.0,3.806332178701986,13.108079008469474,14.296777357399137,-20.840425631264797,3.6938550437349136,-19.53050608481363,-5.024858160290515,8.767676265672435,26.440976645815976,-4.586469162065358,-11.874869189673841
16,1600.0,3.2422685737691395,11.9961396812635,-2.4715921614282177,-21.943519949933254,2.0285027319593296,-4.997813896250918,11.074960445142215,8.834333341213883,14.353964087354317,-5.166515425668517,-11.569510363933995
17,1700.0,2.582617818165722,8.21449182670769,-5.138688764730238,-4.734477909894549,8.188678238939334,4.982821787762438,1.2751597244766644,0.1927212788618263,-10.521643333890433,0.8989427432866464,1.805554265896022
18,1800.0,2.133325159337029,5.199521299589865,1.0359104091047542,2.9739240678096537,9.080551610435014,-11.4192549895421,-17.74640967583202,7.7740548752376295,-4.299754264715388,7.344934904325363,5.064098272644665
19,1900.0,2.059555011182483,5.199521299589865,1.1723723171048335,-3.4639299514385926,9.264788934364375,-19.03731643919527,-17.74640967583202,7.772065698240181,-4.299754264715388,7.0668545296251235,3.5634405416550328
20,2000.0,1.939997734678175,7.930950960387122,0.8347738696973735,-3.6119771025478604,9.663205449954429,4.629745323819426,-18.92311296126114,-2.1672768801250166,1.7331490928567437,4.640475845300303,7.066244074353184
21,2100.0,1.664431783589268,4.297589517128904,2.1388705944390645,-2.9736288149480625,0.706632305790962,-7.3929432352656805,0.20724001011815502,-2.284464271736792,-2.2908333705851955,4.226468179492155,16.134400603671992
22,2200.0,1.5397876065790987,3.175706048914933,1.2484471097637684,4.5201976368711545,4.603691834308295,-15.882974116371429,-3.544432208208866,8.391484733668886,2.165647393926597,9.035081940923401,16.604214725497577
23,2300.0,1.4397397816785316,4.070522275001286,1.9899436017734673,-0.03637356661229933,3.3573864014874175,-13.495779509640778,-4.135755739817217,-0.1334387850218004,4.134948090366955,9.494143394429086,10.04882024344684
24,2400.0,1.3856826099963695,3.678605971581594,4.211957197224073,-0.3753212071623562,1.2937707461256778,-10.351924521818466,-9.064708867005724,1.882331496982054,5.829173795234679,8.093477556333658,-2.780792103043945
25,2500.0,1.3324886240359461,2.407060080534987,3.7368245404687195,-3.4939761889686083,2.9965047395667788,-11.60503892256944,-5.796477610176401,0.46952835514055097,1.4891778288374031,8.267104589909517,7.515371167183105
26,2600.0,1.2595504688734602,3.975119207662087,0.612037160413726,-0.031046593365867993,2.4685360292609255,-10.182831093167385,-3.4396787716095245,0.7307400915840013,3.0254883426508785,9.447667850219023,8.944899125854173
27,2700.0,1.1447388086282992,3.561476352428812,-1.7813607421113447,-2.308535433305436,3.31434085815203,-8.908189720258047,-2.6945906083400124,3.5322202890851977,0.12376289008081383,3.622159642053697,6.633573568082456
28,2800.0,1.1233797804829586,2.2222067048161493,-0.6617967581120837,-1.5414647915728306,0.11290821342468718,-9.121401734099452,-4.173653380494509,-0.6087959978482289,-2.387940760853276,3.483226764811126,5.092747054338271
29,2900.0,1.0716158017188016,2.0502019659986632,1.0376555292398586,-1.7409164893131266,-3.0914198433357756,-9.25922060312671,-0.2974041342741948,-0.1726113545643207,5.557817439688501,9.051043598593841,2.3938697306580266
30,3000.0,1.0593907053519094,0.8638771387022807,0.9935151817182394,-2.010231389695961,-2.6584126007586444,-8.366108733175226,-0.13004275871429627,0.011530624243209785,5.709246832625276,9.162153096534237,3.1857146782439427
31,3100.0,1.0577309174515883,0.8638771387022807,0.9935151817182394,-2.0067706145792656,-2.763223259560111,-8.366108733175226,-0.1648782375448931,0.011530624243209785,8.145220632736578,3.4521665722390567,1.4854484754409694
32,3200.0,1.0471953791371216,1.3290784218908818,-0.8367837531016615,-2.0091783591929584,-2.572065997731024,-8.194347938277774,-1.997535558774596,-3.788958087971254,5.620611199090258,3.4522646779116135,1.2608109651163957
33,3300.0,1.0433475059486388,1.3289964961854799,-0.9015926970124507,-2.0069531238842364,-2.5720660051447024,-6.5847627626489755,-1.9907588789080157,-5.720747674235769,3.519197218510635,3.299250992971124,0.8818902419275485
34,3400.0,1.0380467918005134,1.3351154889134134,-4.480909659721844,0.5978233458598922,-4.4261676057518065,-6.706265558939504,-3.8233406409285364,-2.0312388402109436,3.27754481322055,7.637758580657506,4.31566484340603
35,3500.0,1.0132152400041985,1.7942529022266906,-0.2120027725429221,0.6522021082643852,-3.8331324785795777,-6.755414460064628,-2.2763600697743143,-3.020291373170841,0.5458707603743912,1.7155632585140317,3.797812396315692
36,3600.0,1.0091426219416295,1.9363960917273662,1.9181290804795406,-0.2166595848531097,-3.907163117989979,-6.736503327907525,-1.9523303811592327,-3.937840852914546,0.718013889129003,1.8860895811998777,1.919808710915436
37,3700.0,0.9758594804811633,1.9413017977924647,3.1431766703673225,-0.41608251162602966,-2.7263921728122638,-9.19221867278014,-5.333134702233879,-3.9531356590902824,2.9443482577492,2.557646976570345,-0.3368379725955787
38,3800.0,0.9409716208876236,1.983701825863907,0.634349471602348,-1.161527656735886,-3.8219008652586965,-8.030389725760163,-3.5176067344180617,-3.631132331601063,1.9656971967455426,7.515405944174934,-2.526889275647306
39,3900.0,0.9334201132849099,1.7255089180458487,-3.262685676806248,-0.8929557085510996,-4.1398541530920925,-2.2030654001947108,-2.8948568225738107,-2.90996229866576,0.6596993426987355,6.653170351024441,-1.008718403415963
40,4000.0,0.9213497167135474,-2.9759852449772985,-0.7037643842248638,0.2752654914122935,-5.768033531015836,-5.418542332200905,-2.902304165666713,-3.5028885111681958,-1.6884500329152945,6.635479842610842,-1.2360091055684284
41,4100.0,0.9051900287442975,-2.05053273054625,-0.7073258238964432,-0.3096307629286926,-5.969407567699703,-5.45045265350594,-3.317683255925526,-3.422164831543461,-0.7344174524260068,6.8176083729020975,-1.0252798202068738
42,4200.0,0.8746766469480904,-2.1667708278929494,1.7898191765611677,0.5959118327558233,-4.874262566340156,-5.296673042118193,-4.878794535253799,-3.828166192849058,0.08145020338861571,6.932210342068028,1.0289851791183826
