generation,fes_mean,best_f_mean,x1_mean,x2_mean,x3_mean,x4_mean,x5_mean,x6_mean,x7_mean,x8_mean,x9_mean,x10_mean
1,100.0,4.336524473804443,-9.496895372345772,-5.227944296920901,35.87626642702976,-15.069964269323075,6.400395321384712,-22.39035837872816,-47.12057109030876,-18.320317590253836,0.18432010561943457,-19.51431254690932
2,200.0,4.177681409390591,6.476886507185784,9.975031849994588,20.889569354510577,17.818017473465602,-19.54236767373198,-25.2406082689571,-36.95429274571431,-31.548155327127443,9.647072482393423,-8.448997201590288
3,300.0,4.140081839767352,-0.1144941225221416,-33.97701422911343,26.8326492641469,33.43114397721363,-10.622001810068687,-4.176181673976305,-15.657952923989066,-15.263154485333464,6.793263827912078,-13.295254934337418
4,400.0,4.099871383576063,17.34274255551295,-12.55589923487843,37.44819288667187,32.37750790757856,2.6814933966456693,-20.09263917357757,-21.003839761962116,2.058166599450156,-2.5399148145067216,-23.041408919928607
5,500.0,3.9909569675551695,18.77586908519715,33.13137656135645,39.470285848891784,20.112317596938155,-0.31534886792982775,-36.48268458859841,-29.37139006870556,2.1617049211839623,2.533405695077826,-23.106483478148963
6,600.0,3.8392155193558333,-0.23707383732605222,11.541689742561598,-17.077964561228647,-4.791791103305509,4.663843930445604,-7.828858491999668,-33.46180486292976,-20.687167659226937,11.497059792887148,-4.946561439366356
7,700.0,3.7142767044322937,-14.968040885945692,10.960470273060993,-3.983945809586609,-4.8856779750513954,2.702382864146563,-3.219733054249987,-1.883471018431112,-25.35338849400327,2.297576974574805,0.4494940293873981
8,800.0,3.599036346197934,4.959359576474912,26.4309505528378,4.806457530211662,-5.120525112831252,-3.6090347017253364,6.526547087422307,-4.255362941646871,-11.95979138353508,-13.143370401693655,18.749185834297702
9,900.0,3.50261036768426,-21.98493447268297,13.713651952205634,21.553249210189314,10.939326174725949,-3.701367770621354,10.300507731504009,-10.355526386557404,-6.495530654043142,-5.407256366551856,-3.187193849987635
10,1000.0,3.334029569838033,3.690349937578084,9.09854221495502,-19.44997085949769,19.646356180954506,-24.078031776031796,-6.314252996180511,-20.730544626198217,4.397577750828532,1.0404640203547215,-4.707266802579456
11,1100.0,3.2511454460494926,3.6564276234517132,6.389171344165247,-19.022339859444596,8.711262673964683,1.5081743650597275,-8.327996292676122,8.958679146275442,-9.85559026181836,4.995055352558755,-2.863043737288753
12,1200.0,3.197756333110649,4.055174940097194,4.835211889927261,-16.144735797388925,12.462535270965082,-10.378118550550344,11.29047843039369,-14.441526472764753,-8.739229795761409,3.145519597167338,-2.4235142916964185
13,1300.0,3.1584706969675707,4.043885415492543,7.30204785911846,-15.024884913707401,-5.751615500038161,14.373391730394497,8.675891511075996,-18.266038483455677,6.583524136264218,3.865141960507137,-3.5071585454082466
14,1400.0,2.9422603723153897,-0.7467559214145154,2.8824452992498615,-5.017242632183028,7.7938486064244135,14.996451473451168,25.22284836176259,-21.09289906574835,6.47675907772808,2.834922488272978,0.005696421407492736
