generation,fes_mean,best_f_mean,x1_mean,x2_mean,x3_mean,x4_mean,x5_mean,x6_mean,x7_mean,x8_mean,x9_mean,x10_mean
1,100.0,108.60601501019661,-15.559622297357544,104.2658801960446,156.78898436569438,60.640662646978285,106.89567532516526,-130.7399768775922,31.32374906465369,-45.63967518118758,-213.217834179593,52.53862264805442
2,263.8,80.60068485312115,-106.55569932789422,-55.828119967294334,132.7251380796769,44.63990653579945,138.0946641879877,-20.25843371675446,-120.2829872865525,65.14037546292818,-67.32810088745846,-47.38137499671585
3,427.8,55.99909660996853,-109.33771672700468,30.29728873841127,-9.529204388767557,30.565864314560635,169.3701591637639,-52.406809866805474,18.049702236611267,-3.620728829013527,-67.85577826480095,2.0521257358140645
4,591.6,42.538656143269534,-43.86827339176702,73.0832143218585,-32.73244101695372,-36.36611113911313,80.13732821134997,51.668061572665145,27.616354675687536,56.14088847761938,-39.23765366129637,31.717498122902356
5,755.2,27.193620948704325,-25.719040706382565,-1.3175083368946332,-13.074528857802491,-40.47491666206023,17.752335324117787,92.09334233990103,15.088397307225524,-0.8080000394886326,-78.13291312663769,15.461951472598969
6,852.8,19.550283242324966,-42.042506250479605,-11.063034076537338,-45.86272666131258,39.72077511793663,-5.407724419774084,61.18185707714256,5.970741105357507,-43.00242420786823,-65.03629197477898,-0.7343011073641975
7,950.2,18.16657965118668,-51.186056401885644,-15.320269449536028,-63.18239581464743,40.24639327864894,11.765830100224136,-10.393568746112948,16.466271767031053,-74.76385988850113,-42.03255819821245,39.631059662163445
8,1047.8,13.779089608033052,-10.222451548412867,13.77739186285037,-25.865839725083312,47.57277722482166,-23.71429178817645,-16.99847712641781,-38.087447746928575,-63.89694565169871,-0.05800229318074344,68.39036762147846
9,1145.4,9.980701613190881,10.635406594692304,21.856339618068727,-1.9639373982923645,48.04777722482166,-9.433787163673495,23.965070751331933,-26.0303011692244,-39.81304192311457,9.52021596105379,0.18795716276770805
10,1243.0,9.46825345625605,-6.675742140721536,18.26058192953817,-6.545578203258126,-10.241707705051386,-13.474520295637054,-11.480644545394757,-37.99009199890237,12.390066884492109,27.218904724739673,-9.919381260123682
11,1340.6,8.125004667775666,4.003980306966629,1.765727182382784,3.540931012165305,-3.983225503305806,-2.598521027890959,12.658881561791105,-18.66800954604142,17.950469250180106,1.3314301401818938,-16.195607246545155
12,1438.2,6.692438383570727,0.33355234912800424,1.5198270139930372,4.495853509722812,18.48658896390693,-13.562020295637055,-4.338435771891494,7.07119771919168,39.958102612640104,1.42517634765766,5.568759987778963
13,1535.2,5.446171838825883,2.1503272122659673,-3.4243565552636284,9.53879228237192,5.877844784376871,-13.415596337768926,34.73515567108033,7.37119771919168,7.522147478901914,-14.576202771411383,1.6039950678463328
14,1632.4,5.047047342624897,6.224575615970123,-7.731383151240162,19.46113002608383,5.6778447843768705,-8.584857576033434,17.436757708036236,7.37119771919168,7.522147478901914,18.386224072344326,2.0039950678463327
15,1729.4,4.271227337305027,7.799348162252474,25.52619504383549,24.0029667661071,-4.787878930825462,-16.25989705697212,21.160997299548296,7.83526021919168,-21.163324943029842,3.4289272854940833,14.12757611138402
16,1826.6,4.017199600306221,8.507408141414208,0.8090626651909745,13.920179803645192,6.949419027615869,-17.349489461660227,17.074648333036237,8.813310843664626,-21.35219213052984,3.4090054104940832,14.07718548638402
17,1923.6,3.763284681970319,-6.827199834705238,1.4442805380089268,8.78278642299692,6.424174886990869,-16.25940877572212,16.3644606262284,28.96854812766543,-21.38542208809157,-2.279059273963304,-2.426999275140399
18,2019.8,3.5323533758799526,-4.41016674109851,1.4837254250353369,19.607672372276323,6.522221761990869,-15.622409909802025,16.5106520324784,29.23076528171996,-21.91759982246657,-2.565052115183417,-6.586100132573028
19,2116.6,3.4056369412455205,-5.798921064992987,0.9659031594103368,19.515582528526323,7.357956609884735,-14.5082002531516,16.2520582824784,28.94668325046996,-42.09793926443117,-2.5067420505961975,-6.123600132573029
20,2213.4,3.289162712482228,-0.7545043938600301,1.5180515969103368,19.193707528526325,7.7298215386708735,-14.8582002531516,15.614558282478402,10.781840866238577,-40.96043926443117,-11.301204613959417,-0.883835212640399
21,2309.4,3.1204610578678347,-1.4790845385748632,0.6320078423825549,19.604547372276322,7.9434546567597355,-16.3399385344016,16.0575270324784,-8.650221394671844,-41.49473860374444,-10.718158077695403,-3.483847275575924
22,2405.6,3.0722315471503827,-1.2037070187506544,-1.5870322634952203,18.904547372276323,7.995407781759735,-15.2582002531516,15.188777032478402,-8.805250691546844,-41.19405500999444,-10.594134640195403,-3.573691025575924
23,2502.2,3.019550455999224,2.203516634131021,-1.7102705351001588,19.33759486983383,7.536032781759735,-12.853672879104556,15.813777032478402,-8.905250691546843,-40.01905500999444,-10.244134640195401,-3.842441025575924
24,2598.6,2.9748080714473186,1.8192464401473187,0.5764988625353368,20.67509486983383,7.740524969259735,-12.282286160354555,15.617683282478401,-8.125221394671843,-39.59574199880617,-9.894134640195402,-3.860605088075924
25,2694.8,2.9440923329341513,3.362410502647319,-0.5360011374646632,17.853863778526325,7.656149969259735,-12.116661160354557,15.552058282478402,-9.425221394671844,-39.89193340505617,-10.681666850864303,-4.889225132573027
26,2791.4,2.8638907760394607,3.602254252647319,-2.1067588259952204,19.14517237227632,6.952878484884735,-11.581797879104556,15.036433282478402,-7.837721394671844,-39.57074199880617,-10.167806176459417,-6.215592320073027
27,2888.0,2.8239359256280663,2.9022542526473187,0.2503252566455899,19.42538783858383,6.827878484884735,-4.272667876245412,16.1332106262284,-8.084596394671845,-39.99600813499444,-10.167806176459417,-6.005436070073027
28,2984.8,2.789609842384873,3.115535502647319,-0.792992157617445,18.46571986983383,6.821774969259735,-4.072667876245413,16.3981520324784,-8.475221394671845,-39.36036360374444,-10.123079613959415,-3.1508606967403394
29,3081.6,2.7466681302873126,2.6001058151473186,0.05559869414558989,18.84071986983383,6.7217749692597355,-4.447667876245413,16.0582106262284,-8.450221394671845,-38.24786360374444,-9.110579613959416,-5.030436070073027
30,3178.8,2.7394635239925718,2.7499105026473187,-0.044401305854410114,19.14823940108383,7.156149969259735,-6.4592265002924565,16.0114332824784,-7.875221394671844,-38.11036360374444,-9.342806176459415,-5.466178257573027
31,3275.8,2.6789602510112394,2.377254252647319,1.1948565066455898,17.050201669151324,6.487253484884735,-3.3320428762454126,14.323542657478402,-8.850221394671845,-37.99261699880617,-11.178509640195402,-4.700553257573027
32,3372.8,2.649374669249534,1.5580311787528416,0.9573604225406512,16.717340341026322,7.108884344259735,-3.524523344995413,14.089558282478402,-8.250221394671843,-37.99261699880617,-10.266009640195403,-4.0624673200730275
33,3470.0,2.60082934681654,2.4330311787528416,2.865433862374412,16.767340341026323,6.308884344259735,-3.4120233449954127,14.689558282478401,-7.337721394671844,-38.28011699880617,-10.578509640195403,-4.262467320073027
34,3566.8,2.5522362190709598,3.064844759131021,3.301172133979351,16.932965341026325,6.078659734884735,-2.8632928762454126,15.310652032478401,-6.828346394671844,-36.99886699880617,-10.248040890195401,-4.519303257573027
