generation,fes_mean,best_f_mean,x1_mean,x2_mean,x3_mean,x4_mean,x5_mean,x6_mean,x7_mean,x8_mean,x9_mean,x10_mean
1,100.0,4.397358082160376,15.163293012956869,6.708829406472834,-0.2346125407807951,-13.347935436040654,1.6332415316203501,-12.336994496333713,-9.434368394389848,-17.78150240499282,-11.587939522358964,-16.414016405867738
2,200.0,4.275614294200014,5.350443376522367,14.408302820873608,5.828431049638544,3.3800812293849094,-3.3649378416959954,-0.6543529149464028,-25.28182730034555,-2.9514723942519647,5.472370286224092,-1.667936571461335
3,300.0,4.195214032693656,10.660282641834105,-0.37876102881191115,9.871876729618565,7.759083292313264,0.6208442493254677,2.280152547846275,-12.337470517977355,7.667770990099586,0.4336718209876337,-1.8345983414299751
4,400.0,4.13035946317559,14.493471465631687,5.974395222452044,15.279110120339485,4.3254876228840375,-8.85599545203996,2.057353549261862,-3.319937103373668,1.275855952837155,-3.529237426798116,-6.571807709406344
5,500.0,3.9729654123751477,6.580890354164134,-2.201388445613688,3.5419747872478786,2.773682121894932,-1.182605562768894,-12.944091829152311,-5.9174150646173045,7.732531829937497,1.6964865780756067,5.91563365959203
6,600.0,3.8389865088596205,8.68235015728026,-4.82255710614103,-14.13012544706982,-2.70381987543681,-6.370713632609838,-3.921832979318428,-17.726565667405385,-4.227427043805808,3.8173248081162083,0.9686643629298604
7,700.0,3.725907215385374,8.69577213846116,-2.695909070349924,-11.44263297924091,-1.037038655837911,6.485605492100224,1.9291538982050573,-13.521482768787882,-1.899175819903736,-5.241624865980439,-8.001685234626692
8,800.0,3.595890601919754,12.19933835367244,-2.338867929551506,-6.490049579311725,-10.334855947416857,6.824431110348642,6.687444712194355,-9.027469721397496,-8.400522205071814,-6.73303844989547,-2.3500212398267157
9,900.0,3.4988205737692106,-4.139441050459777,-0.45162862803099685,1.7513870359458228,-16.436051557274734,4.031837015074927,5.680289480726203,-3.407524594386104,3.9562427334897157,-1.3070579838881402,-10.771797998408367
10,1000.0,3.4140106593057826,4.329720327820358,-5.440930338998569,-1.4839576174930709,-3.0849434414141483,4.586898105731772,1.1950551085244177,-7.339843704250954,-4.183795175518058,7.755687039787003,-4.248295052750309
11,1100.0,3.293679374861221,5.93793190668903,8.482515198655134,-1.5949950845765788,-1.3545620466730501,-5.9027494284015045,-1.0261387565931206,-12.295169194690395,3.1151539072291285,4.405544689953473,-1.148084196748629
12,1200.0,3.1987678409056466,11.006844124780127,5.046748169747274,-2.9083967799805572,-2.9644726756733744,-3.031281569304201,3.5797226033722844,-11.136598559737417,9.700094752939384,6.626517313418918,0.36159329685633945
13,1300.0,3.062285008324315,-2.23632663270499,1.6038971628153718,-2.7702772764510475,-1.0760605267456953,-1.1767062285409358,4.77850095002572,-9.792252085651347,7.636464890809904,-4.6087764735543875,-3.516931198671541
14,1400.0,2.9818431396745066,3.8642209807428936,-1.4726064273760813,1.2973420233264066,6.741704514228349,0.09447808007899078,7.156171972042287,-8.199680915578485,0.18882168354022136,1.102927481811896,3.0727959150590802
15,1500.0,2.9084942022957208,4.428715181022425,-2.8760378266055215,-2.2615879197870643,2.772511376333995,0.2257160046512805,-3.2453376973265935,-11.702691077879328,3.763586446381207,0.12103981396340847,2.8757734991102604
16,1600.0,2.781019082012746,-3.7970248150772017,-3.9983315224816476,0.2086715518912655,2.900332298248124,-2.9135679036430218,1.987185011378663,-13.53675280908538,6.676282549772453,2.110390136629882,5.1169322907128505
17,1700.0,2.6905304232806047,2.545384127106317,-0.7678911333086413,1.8943716311712715,2.23304646074809,0.3193520431034468,5.889740346169473,-5.22714429267262,2.477112296066617,6.442843314169488,4.950236490591144
18,1800.0,2.6066337302863305,2.743927937218695,-7.911508772635739,4.0036972701576605,-1.435607907763201,1.2101169078619827,0.21333243627111434,1.744944244585031,2.4034154266591847,1.6981084458611642,5.389827159065333
19,1900.0,2.4897932151002826,7.478880845011483,-7.322051018300089,-0.9517001927640943,0.08794609421070039,2.4635649211010446,-1.250256970284859,-2.6004279771224317,5.315135985732044,-2.0307978503453055,4.117669721170411
20,2000.0,2.3738127874143893,6.583460826308991,-4.793735200679494,-1.1196477239381886,-2.271295374174843,2.4206675889480627,-8.699731284224507,-5.048510192590901,2.722304661392432,-5.617288190796158,1.5489446871382155
21,2100.0,2.28943141055459,-2.105038282956443,-3.304242661889347,1.0651589167201445,-3.172592457570425,0.9361492810439617,-4.400844463668452,-9.69241605713283,7.329118746300921,3.4653356764473453,1.316632755816636
22,2200.0,2.183693713213122,-0.07018068271967497,1.6869929509640196,-0.45824436724055917,-2.8580897491583745,-2.242220112942809,-3.9429442781926567,-2.8231576369963696,-4.148745924872848,-3.33156481750226,4.536456608797849
23,2300.0,2.0474927916751047,-1.916985753577042,0.16210527524330626,-0.25222978614515246,-2.1969997574658096,1.483839770358644,-5.412436495019648,-8.534291863710662,6.552102386914795,-2.6881675695203344,2.586951355640012
24,2400.0,1.9715283613010046,-2.9974872100411907,-0.880833345696366,-5.329541677989568,-5.414451821190011,3.1998924646231957,-2.0772621702323213,-3.577745903062464,3.089077659302235,-2.956206061700704,2.953639129416684
25,2500.0,1.9072047218414925,-2.603210258016825,-1.2079342902621653,-4.716825813966826,-3.0842468630839566,1.5732493667085083,-0.3878731788127944,-6.95574832604571,2.9401234034796357,-2.0578294882231063,2.756361470842757
26,2600.0,1.8308284236859238,-3.527076893073765,-4.912518225497096,-3.930222086155603,-4.148691914232551,1.1461997716327887,-4.460370495768195,-7.526152736984936,2.0440503502829985,3.0872412096652635,2.5103614566594987
27,2700.0,1.7809038070135714,-1.2297678638551848,-3.9969157995664037,-3.8793374424568565,-1.306331362274637,0.0019911417058292506,-4.596498050103325,-4.651922560219274,-0.4071143011875579,2.6159457046277392,2.5444366054600147
28,2800.0,1.6778752092248097,-1.9788731180199335,-4.521391250643095,-1.2503068653312832,-0.7332707187702462,1.7673858218007588,-2.7997860599193283,-4.6917226376163965,-0.30449799719927745,2.8155656407363607,2.5980360890852143
29,2900.0,1.581856156176688,-1.5858498893836457,-2.2257619694630604,-2.0457201984209346,-0.9958241645457114,-0.09676775606156647,-6.417242157558559,-5.03023081285018,-2.0962205005658174,3.0987664869714577,2.301598475935542
30,3000.0,1.5442689916179992,-1.2249178533216385,-1.9388718327275585,-2.3219181644521143,-0.8394919967421238,0.6388094216650546,-4.160043444887199,-6.2353996470377915,-0.7999509739103974,3.8521096168662,1.7654360780321272
31,3100.0,1.4680069667090863,-1.8757570827773253,2.7251300004874865,2.790908584753999,1.1665670611126753,-0.6882644078437973,0.8686310301563628,-5.727170417399491,-1.7297550525628522,1.660548434704401,1.8567803819822568
32,3200.0,1.4035354608305366,-1.9127644892164712,-2.405154957049244,0.568414843831561,-1.2674050000781567,-1.0759854862746865,0.7059079823969988,-5.555203559823204,-0.9241001847176631,0.9929039242728644,1.8675251745222852
33,3300.0,1.3208366429124185,1.2955637949226755,-5.371645348598466,0.3031268235732067,-1.1367286191532,-0.5608840883161147,0.808036441801148,-5.115763921914448,-1.4339874460919981,1.0206968528772007,-0.5927473943582215
34,3400.0,1.2518372849145065,-1.1347996013562167,-4.817463544391081,-0.03352268511976681,-1.0916545482013376,-0.7244945573805696,0.1423618042274067,-3.9862766177089255,-0.47710309060677125,1.468511743041501,1.7872775616401797
35,3500.0,1.1768447733377059,-2.7214077906104723,-6.192537778876129,-0.08030006101527253,-1.0964137436877195,-0.834598705258773,0.22515656826855174,-4.312770358065366,0.185126262542335,1.9856043332615305,-0.23421610493406392
36,3600.0,1.1469582663789675,-2.7674521325417576,-6.295328952874679,-0.5038818199695158,-0.6970410530730047,-0.7038027240487046,-0.07728646505581803,-4.010386810383142,-0.3329813518542496,1.2162763889969883,-0.6510572616790985
37,3700.0,1.114660845612594,-0.5922027043480108,-5.682601866539249,-0.9532821086916689,-0.9030881463696242,-0.202014430183771,-1.4322965325076318,-3.8878658200477343,-2.192843407231339,1.1132715655953926,-0.7056804586928221
38,3800.0,1.0584373460186753,-1.1087838778043677,-5.402577830864884,-0.36539955140722846,-1.3412083143426121,-0.318088472200936,-1.2792319099411669,-4.073821980671796,-2.1545375643142237,1.2351652413113958,-0.617215519398067
39,3900.0,1.005662533532713,-0.9402444650473517,-5.590613326694734,-0.2994590222485432,-0.5590275873649613,0.05787038087696668,-1.2273449209689784,-3.916093178631913,-1.102087677711703,0.5407104169354381,-0.537422216451204
40,4000.0,0.9966760483556129,-0.7170121349079259,-5.561536271551544,-0.42397861338716003,-0.3861365563883842,0.5424433088961577,-1.0679711169496693,-3.848056211071069,-1.519816530978765,0.36488502986001436,-0.6655604730764071
41,4100.0,0.940457139369805,-1.5011244234474719,-4.416289944334647,-0.9297528150977719,-0.12875803824955992,-0.2903156555837888,-1.1648890658608186,-4.364990823828916,-1.4939703413843342,0.6181929577990876,-0.48145475209793887
42,4200.0,0.9142791547150961,-0.5977966016488526,-3.9909791222589437,-1.158664400919847,-0.9178326380367434,-0.31244115708649967,0.27195554932731675,-4.109319924336878,-0.9114873951645162,0.7679720885303155,-0.8685462723250322
43,4300.0,0.8743973588035995,-1.1569487876436022,-3.338557020801909,-1.6110113224335705,-0.7209070194462532,-0.30682059371586556,-0.7296096982109296,-4.063571410558562,-0.9219969748732602,1.2907492952406978,-0.8205677493748471
44,4400.0,0.8551401448147466,-0.3001441119582652,-3.2122306705013934,-1.6958882402206612,-0.6347439620117044,-0.2124108646468675,0.014146883815475212,-3.9564418246538167,-1.282237695495659,0.885034859254455,-0.8271006115041661
45,4500.0,0.8264175322548375,-0.7286230423643869,-3.241460734082646,-1.6801938174268096,-0.8345536170232457,0.36937516937425613,0.24972300200554962,-4.091216926607529,-1.133922660908991,1.2262590411060876,-0.8418608337843735
46,4600.0,0.7838087557107367,-1.4399140832305979,-1.3120472673929175,-0.8809768654670258,-0.2293163020741131,0.15496597648894853,0.35489760437578444,-4.3883229171559375,-0.7356223554819504,1.2742841564698202,-0.993739455928856
47,4700.0,0.7536787723721485,-0.7904692375944588,-1.0125044542677988,-0.8125222137821188,-1.1483211056139533,0.2652238670422108,0.6315140202179754,-4.706652779542617,-0.9966830069531544,1.042108093948344,-0.9374150221364277
48,4800.0,0.728185278117562,-0.9925291071104164,-0.8706270943237432,-0.40688490308452935,-1.1404989636551206,0.4836183407597059,0.5680001028295573,-4.876536030539786,-0.9409432500008231,1.0472512844710187,-0.913621770752526
49,4900.0,0.7123016489826361,-0.5657840140126981,-0.7697949220861102,-0.4337223949310826,-0.978683863184285,-0.00039775349824675563,-0.30448628150731927,-3.7263483858819972,-0.27583460997037984,0.7256993016801906,-0.6367521583240214
50,5000.0,0.685768448547986,-1.400608612527792,-0.8710228858990929,-0.1842166680536226,-0.8449475593370086,-0.23003084472574648,-0.4130718550806545,-4.066319839878988,-0.2719767213840715,0.45519009986785525,-0.6329250228580251
