generation,fes_mean,best_f_mean,x1_mean,x2_mean,x3_mean,x4_mean,x5_mean,x6_mean,x7_mean,x8_mean,x9_mean,x10_mean
1,30.0,144.67882710206197,137.729006539149,-20.324629418830636,76.55190450828978,285.8917351711133,-43.76707630295515,168.64611402198364,122.94716823770327,-203.18311564239835,-267.4295203772746,40.536443044418014
2,129.0,107.53303036280954,14.727818885348679,-119.62883346455604,-128.8336137425481,144.16764829497484,117.16260222551459,-86.09386371685578,-95.78821294761842,-125.97673597962493,50.509092948496075,60.40010230660738
3,226.2,60.447300920123894,7.401586458020216,26.86255579553507,54.91091452836499,-70.15772757565185,2.9585334632260922,-67.87535609935655,31.495962163037415,33.91102147654228,102.508555383454,59.11258895708498
4,324.4,48.9778653204043,47.69531288474924,4.6998098550130605,70.21618814146969,-70.33066222916212,-78.37753133663713,10.144524272746489,69.49359952494595,-75.28338655708394,-20.93107478432099,-14.56330209459021
5,421.8,34.75778866683656,11.042031592099613,-48.27774118774939,14.219002453558755,-26.636658660972728,-15.656850039275835,-10.208947406731857,-93.68088844853283,58.79021042140988,-81.42590708219568,58.85584207661077
6,451.4,29.797580654648527,51.90655137946468,-49.269430622497104,14.418526607726255,52.209223491319094,-21.773285716597155,-13.892177190721123,70.09136525415367,-37.85269295560279,5.397009447797035,44.57826569452213
7,481.0,22.571028973863825,35.0652172522497,-3.1896837491193564,-19.715131132226677,74.31737929810895,-60.7777952596039,-14.846395905189755,60.05390225210956,41.50488591648007,-77.04149469941497,43.68233554404304
8,511.0,19.549690246136176,-8.821093893893329,-3.205050175707396,-30.849648768349475,74.20202131895974,-60.78882286431237,-14.952805812868553,15.600923750605867,41.258463131344385,-48.61055705951418,35.955469499530444
9,541.8,18.428580443053242,-8.615226885642965,-20.344942712889246,-20.040656256564404,85.5711953367584,-60.48041946295807,-15.04550430806359,4.94462949455272,45.254807238094585,-45.290653570817895,62.2921647319892
10,571.8,16.46519202070321,-12.714084183517992,-48.52859606430813,-19.357006055993434,73.94249468762034,-18.483329210365135,-14.73844413605263,3.897754887346676,41.298035539868806,-70.6246121910371,32.73934627901745
11,602.0,16.026536134368623,-8.204242325092483,-27.019058525349145,-20.14347057314633,73.28130708460733,-18.489144171087645,-14.55884310045894,4.50095175733527,-0.49957497099781706,-52.69114269897714,21.358654815679436
12,632.0,15.602665621685452,-8.528727657210261,-26.87498937198144,-30.344771975611593,73.83534629840827,-18.589018356891735,-14.680696078985083,5.202509312868935,45.6673411207657,-50.89524414926182,32.54482889238697
13,661.8,15.405984119337365,-8.717740424292794,-26.667749293825118,-31.249614481224235,73.37119541200647,-18.192381922781276,-14.125636553409171,4.698267005929168,2.858974978676818,-50.889889423619316,32.240033114134704
14,691.2,15.37703044523451,-8.405529963177731,-26.585893533562718,-30.761533638259227,73.22767705757948,-17.885736795985146,-14.815161125538054,5.190837963328508,2.6504188830353486,-51.1536310619942,32.63614668775203
15,720.2,15.27522636017682,-8.501811084596328,-26.718995050659032,-30.44749921721863,73.62329589714987,-18.229862588323137,-14.805812432586114,4.656795400947305,2.7546046818724803,-51.49861382498817,31.88360035016327
16,750.2,15.193084295370289,-8.460160355128187,-26.22918335970553,-30.592416279976725,73.02010241536142,-17.69013425640967,-14.39561546770704,4.701498598960887,2.7134346963744846,-50.69050364601125,32.729360626815065
17,780.8,15.141522122556713,-8.098303962838848,-26.62852459621131,-31.34718021327877,72.67534439971698,-17.784597336802,-14.64722626132846,4.496151940083072,3.2566396416958425,-51.38620005881501,32.137828817980434
18,810.8,15.073553292595829,-8.633437767985404,-25.797115564358883,-30.96019780819198,72.78528622971342,-17.489615088984845,-14.031698725002206,4.359161222254127,2.1487016245246138,-50.98338288296937,32.70105304425688
19,840.2,15.026928803519803,-9.270305155154826,-25.8846125306366,-30.747833378281747,72.47516670799932,-17.601943787977273,-14.543469163908162,4.202034581965617,1.6624633452258024,-51.99413517834305,32.899580378533706
20,870.2,14.929574468018558,-8.751753620732853,-26.604956545355854,-31.40373982143901,72.73157759717236,-17.58181231765331,-14.979099920663467,3.511182544029572,2.8067434862716554,-50.557969893947934,32.79567703107806
